shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
5,40.733902421332,-74.00081586837,82,4.67166913
5,40.734010497257,-74.000053322754,83,4.71228285
5,40.734069,-73.999656,84,4.7334729
5,40.734150259457,-73.999223186508,85,4.75681694
5,40.734249,-73.999107,86,4.76595691
5,40.734783,-73.99871,88,4.80830242
5,40.735031,-73.998542,89,4.82756227
5,40.735389,-73.998275,90,4.85597293
5,40.73603,-73.997802,91,4.90671223
5,40.736667,-73.997337,92,4.95700637
5,40.737354,-73.996849,93,5.01090962
5,40.737361,-73.996841,95,5.01155038
5,40.738044,-73.996337,96,5.0656141
5,40.738685,-73.995872,97,5.11614986
5,40.739273,-73.995445,98,5.1625184
5,40.73986,-73.995018,99,5.20882633
5,40.74044,-73.99459,100,5.2547367
5,40.741031,-73.994163,101,5.3012867
5,40.741615,-73.993736,102,5.3474129
5,40.742233,-73.993293,103,5.39600136
5,40.7429,-73.992805,104,5.44869092
5,40.742912,-73.992797,105,5.44962172
5,40.743568,-73.992317,107,5.5014434
5,40.744186,-73.991874,108,5.5500315
5,40.7448,-73.991416,109,5.59875838
5,40.745422,-73.990966,110,5.64776444
5,40.746036,-73.990516,111,5.6962864
5,40.746658,-73.990066,112,5.74529226
5,40.747276,-73.989616,113,5.79405582
5,40.747894,-73.989158,114,5.84302289
5,40.748504,-73.988708,115,5.89130298
5,40.749037136642,-73.988332652779,116,5.93304914
5,40.749114,-73.988273,117,5.93920957
6,40.749114,-73.988273,0,0
6,40.748495486407,-73.988732927231,1,0.04904723
6,40.747608987709,-73.989404503952,2,0.1196657
6,40.746636780936,-73.990090316116,3,0.1958259
6,40.745900973549,-73.990626146805,4,0.25388647
6,40.745299217893,-73.991097604477,5,0.30223411
6,40.744563279023,-73.991665621674,6,0.36113515
6,40.743733923523,-73.992237367706,7,0.42578025
6,40.74318043812,-73.992617245369,8,0.46888163
6,40.742936385966,-73.992791635582,9,0.48805565
6,40.742912,-73.992797,10,0.48976322
6,40.742373088497,-73.993207493393,11,0.53275216
6,40.739914186254,-73.994975306885,12,0.72620694
6,40.738889921445,-73.995715596573,13,0.8068896
6,40.737975823747,-73.996414320099,14,0.87987231
6,40.737354,-73.996849,15,0.92848845
6,40.737361,-73.996841,17,0.92912921
6,40.736202622701,-73.997659249985,18,1.01990409
6,40.735126148858,-73.99848045369,19,1.10580911
6,40.734544587943,-73.99889425264,20,1.15145699
6,40.734359599612,-73.999038114086,21,1.16629177
6,40.734249,-73.999107,22,1.17474158
6,40.734096041009,-73.999482476196,24,1.19705949
6,40.733917817063,-74.00069030423,25,1.2614804
6,40.733818495684,-74.001435347221,26,1.3010846
6,40.733714009819,-74.002191152115,27,1.34130635
6,40.733615,-74.002822,28,1.37503415
6,40.73336,-74.004241,29,1.45138379
6,40.733139,-74.005828,30,1.53585995
6,40.733055,-74.006408,31,1.5667746
6,40.732933,-74.007072,32,1.60254465
6,40.732920915936,-74.007307422615,34,1.61489821
6,40.73278479572,-74.007527057865,35,1.62975316
6,40.732616155573,-74.007607218246,36,1.64213725
6,40.731713464696,-74.007847591263,37,1.70576119
6,40.731293276493,-74.007965769173,38,1.73544402
6,40.73114538709,-74.008180506607,39,1.75063595
6,40.731103391867,-74.008376515205,40,1.7613004
6,40.731160302541,-74.009111440475,41,1.79997776
6,40.731283491409,-74.010190715622,42,1.85712052
6,40.731414722249,-74.01162931485,43,1.93298189
6,40.731471805358,-74.012705505341,44,1.98946345
6,40.731519367557,-74.013691915405,45,2.04121114
6,40.73160866773,-74.015143427322,46,2.11745458
6,40.731665535523,-74.016552566223,47,2.19133405
6,40.731842590694,-74.020460846619,48,2.39631555
6,40.732093638614,-74.02573631485,49,2.67305339
6,40.732272406985,-74.029048886261,50,2.84691963
6,40.732177545452,-74.030790777771,51,2.93835009
6,40.731948732776,-74.031796236771,52,2.99331273
6,40.731420520339,-74.032512078018,53,3.04562325
6,40.730812028762,-74.032909722198,54,3.09253631
6,40.729828281016,-74.033317739395,55,3.16378144
6,40.728909409385,-74.033529648102,56,3.22822848
6,40.727903999055,-74.033693275085,57,3.29821856
6,40.727380379276,-74.033752477463,58,3.33452796
6,40.727014515384,-74.033827165329,59,3.36010625
6,40.726957735152,-74.033853185181,60,3.3642593
6,40.726446935256,-74.033904642853,61,3.39965316
6,40.725837224379,-74.034018100525,62,3.44219489
6,40.725192076194,-74.034152532402,63,3.48732053
6,40.724265206351,-74.034341990074,64,3.55212175
6,40.723556074991,-74.034461869698,65,3.60151607
6,40.722921860138,-74.03457050528,66,3.64570163
6,40.721937818752,-74.034758869698,67,3.71440081
6,40.721129925323,-74.034866191124,68,3.77050035
6,40.720020231466,-74.035115750649,69,3.8482748
6,40.719156736781,-74.03525538623,70,3.90838003
6,40.718494015492,-74.035377479485,71,3.95461163
6,40.717788004038,-74.03555167889,72,4.00423563
6,40.717717195823,-74.035568936599,73,4.00921088
6,40.71764232166,-74.035631791862,74,4.01534215
6,40.717563725967,-74.035872837374,75,4.02908313
6,40.71754713485,-74.036049509871,76,4.03840535
6,40.717548840181,-74.036228864576,77,4.04779822
6,40.717559185502,-74.036387432162,78,4.05613256
6,40.717616288386,-74.036688156825,79,4.0723668
6,40.717748790406,-74.037125991402,80,4.09705434
6,40.717911424834,-74.037624882278,81,4.12549297
6,40.718288119192,-74.038763262566,82,4.19053823
6,40.718732591583,-74.040144005943,83,4.26909189
6,40.719178394675,-74.041478041664,84,4.34543694
6,40.719496248755,-74.042529869381,85,4.40473175
6,40.719635208538,-74.042465898148,86,4.41490016
6,40.719643340038,-74.042465898148,87,4.41545976
6,40.719500868483,-74.042603219574,88,4.42765001
6,40.720358891316,-74.045323847885,89,4.5819542
6,40.720757445062,-74.04663735582,90,4.65604114
6,40.721066373677,-74.047581816147,91,4.70990523
6,40.721352192974,-74.048406428589,92,4.75738558
6,40.721718144561,-74.049577378326,93,4.82370799
6,40.721944571471,-74.050344395523,94,4.86680994
6,40.72207355878,-74.051131648163,95,4.90898452
6,40.722343087319,-74.052003445786,96,4.95828574
6,40.722677830594,-74.053157277802,97,5.02297775
6,40.722916549002,-74.053750447113,98,5.05814453
6,40.723392271158,-74.054385600555,99,5.10490283
6,40.724159284557,-74.055302431244,100,5.17640687
6,40.724623962188,-74.05572121167,101,5.21528514
6,40.725664738473,-74.056394076752,102,5.29535931
6,40.726294875362,-74.056513025162,103,5.33933866
6,40.726950783661,-74.056949244736,104,5.39008571
6,40.727874041974,-74.057978921982,105,5.47360443
6,40.728628913692,-74.058836584686,106,5.54242662
6,40.72945417953,-74.05970780426,107,5.61544479
6,40.730354073776,-74.060789586014,108,5.69954832
6,40.731188903129,-74.061807636276,109,5.77808316
6,40.732040202666,-74.062827583359,110,5.85752372
6,40.732397751768,-74.063279990768,111,5.89174709
6,40.73258209059,-74.063505363785,112,5.90910879
6,40.732986,-74.062889,113,5.95177062
7,40.749114,-73.988273,0,0
7,40.747609531294,-73.98938738623,1,0.11919115
7,40.745953428053,-73.990544878296,2,0.24866188
7,40.744652691968,-73.991536875641,3,0.35245222
7,40.743303108639,-73.992516317444,4,0.45886036
7,40.7429,-73.992805,5,0.49054666
7,40.742912,-73.992797,6,0.49147746
7,40.742373088497,-73.993207493393,7,0.5344664
7,40.739914186254,-73.994975306885,8,0.72792118
7,40.738889921445,-73.995715596573,9,0.80860384
7,40.737975823747,-73.996414320099,10,0.88158655
7,40.737354,-73.996849,11,0.93020268
7,40.737361,-73.996841,13,0.93084345
7,40.736202622701,-73.997659249985,14,1.02161832
7,40.735126148858,-73.99848045369,15,1.10752335
7,40.734544587943,-73.99889425264,16,1.15317122
7,40.734359599612,-73.999038114086,17,1.16800601
7,40.734249,-73.999107,18,1.17645581
7,40.734096041009,-73.999482476196,20,1.19877373
7,40.733917817063,-74.00069030423,21,1.26319463
7,40.733818495684,-74.001435347221,22,1.30279883
7,40.733714009819,-74.002191152115,23,1.34302059
7,40.733615,-74.002822,24,1.37674839
7,40.73336,-74.004241,25,1.45309802
7,40.733139,-74.005828,26,1.53757419
7,40.733055,-74.006408,27,1.56848884
7,40.732933,-74.007072,28,1.60425889
7,40.733083701353,-74.007098210976,30,1.61476093
7,40.732872247403,-74.008653279762,31,1.69747473
7,40.732745969897,-74.009628578049,32,1.74927519
7,40.732581881163,-74.011002029778,33,1.82206881
7,40.732509248135,-74.014345410065,34,1.99717973
7,40.732386317208,-74.022324544983,35,2.41500551
7,40.732337446609,-74.027332272491,36,2.67720205
7,40.732314581615,-74.028609772461,37,2.74410302
7,40.732444900152,-74.029046663971,38,2.76868435
7,40.732629278578,-74.029373863693,39,2.79003202
7,40.732753822103,-74.029493744705,40,2.80068244
7,40.733757779375,-74.029407079029,41,2.87019407
7,40.734761721497,-74.029406244041,42,2.93955647
7,40.735172267698,-74.029395515205,43,2.96792669
7,40.735609944705,-74.029379799599,44,2.99817701
7,40.735730567744,-74.029347990738,45,3.00667568
7,40.735858,-74.02922,46,3.01773967
8,40.734633750439,-74.163635931213,0,0
8,40.735387218267,-74.162445931213,1,0.08118549
8,40.736304229471,-74.160896285706,2,0.18411963
8,40.737687782028,-74.158628197067,3,0.33655146
8,40.738212806456,-74.157656055572,4,0.39904725
8,40.738611314772,-74.156968765884,5,0.44435251
8,40.739045400997,-74.156233552254,6,0.49314553
8,40.739198677226,-74.155983865082,7,0.50996785
8,40.739323192761,-74.155768195106,8,0.52416185
8,40.739437,-74.155677,9,0.53336045
8,40.740376686292,-74.153980978821,10,0.64334908
8,40.741074730908,-74.152585585953,11,0.73087934
8,40.741328125086,-74.151382125626,12,0.79626433
8,40.74149657288,-74.149868173233,13,0.87636507
8,40.74184749662,-74.145449371628,14,1.10894202
8,40.742062148767,-74.142615997345,15,1.25799883
8,40.742429254421,-74.137514243347,16,1.52625833
8,40.742898460125,-74.131597359741,17,1.83767503
8,40.743241236945,-74.127573661316,18,2.04962525
8,40.743291662678,-74.123922386169,19,2.2407847
8,40.743194052127,-74.118688581909,20,2.5148337
8,40.743063348083,-74.116422714294,21,2.63378511
8,40.7426420565,-74.112677744705,22,2.83196762
8,40.742159350916,-74.107667568756,23,3.09634296
8,40.741799980181,-74.10422740741,24,3.27812689
8,40.741675202001,-74.101929928558,25,3.39870084
8,40.741434106916,-74.095364457611,26,3.74278573
8,40.741326742862,-74.092674640198,27,3.88378472
8,40.741291461458,-74.091290333313,28,3.95629003
8,40.741233085388,-74.0890264841,29,4.07486444
8,40.741159604082,-74.087441313461,30,4.15799867
8,40.741073699447,-74.08656759259,31,4.20411899
8,40.74088501121,-74.085616322754,32,4.25559351
8,40.740673718874,-74.084841373016,33,4.29870683
8,40.740516423075,-74.084232626984,34,4.33237536
8,40.740235931426,-74.083296388886,35,4.38507766
8,40.739613613203,-74.081073017197,36,4.50915473
8,40.739452257009,-74.08050435582,37,4.54094222
8,40.739301836544,-74.079991846558,38,4.56971384
8,40.739014349895,-74.078902226845,39,4.63011329
8,40.738633446191,-74.077420203705,40,4.71203758
8,40.738466866106,-74.07668987368,41,4.75196444
8,40.738292088075,-74.07595494841,42,4.7922878
8,40.738156572881,-74.075391525131,43,4.82323305
8,40.737988538316,-74.074786050262,44,4.85698864
8,40.737739213697,-74.073946694443,45,4.90418461
8,40.737546695428,-74.07326194841,46,4.94241916
8,40.737279443383,-74.072335796295,47,4.99430022
8,40.736958377626,-74.071162694443,48,5.05959591
8,40.736574670398,-74.06988435582,49,5.13157733
8,40.736059669265,-74.068316661377,50,5.22102881
8,40.735634150223,-74.067195339951,51,5.28668171
8,40.735090836377,-74.066285189163,52,5.34733968
8,40.734650354034,-74.065668408737,53,5.3917107
8,40.734142515297,-74.065079223556,54,5.43842791
8,40.733891594655,-74.064779969589,55,5.4617943
8,40.733506901105,-74.064361002655,56,5.4962548
8,40.733362909491,-74.064188248024,57,5.50970001
8,40.733162226015,-74.063916781754,58,5.52955514
8,40.733045900388,-74.063763400139,59,5.54091627
8,40.732988753574,-74.063505263893,60,5.55499557
8,40.73295215584,-74.063285034393,61,5.56679935
8,40.732905409049,-74.063153606152,62,5.57440047
8,40.732835597238,-74.063044568123,63,5.58187394
8,40.732434595194,-74.062877111778,64,5.61093328
8,40.732159436532,-74.062702560852,65,5.63202639
8,40.731847691706,-74.062352619713,66,5.66030287
8,40.73132879792,-74.06172774736,67,5.70883656
8,40.730882915789,-74.061252308212,68,5.74844212
8,40.730121329155,-74.060447578049,69,5.81584957
8,40.729536120052,-74.059834238098,70,5.86748229
8,40.728644136489,-74.058749917999,71,5.95127305
8,40.727484054322,-74.05756020636,72,6.05278223
8,40.726803648506,-74.056832476196,73,6.11329403
8,40.726588151454,-74.05664790213,74,6.13104419
8,40.726247923226,-74.056498342606,75,6.15582058
8,40.725976914299,-74.056408173294,76,6.17513058
8,40.725700256842,-74.056388259277,77,6.19427328
8,40.725263805463,-74.056200343933,78,6.22599228
8,40.72477987613,-74.05587636113,79,6.26348422
8,40.724327219938,-74.055515243408,80,6.30002988
8,40.723965387034,-74.055106616424,81,6.33293487
8,40.723575068922,-74.054594683884,82,6.37095779
8,40.723110383968,-74.053993513245,83,6.41591999
8,40.722766177983,-74.053387818802,84,6.45556072
8,40.722485599303,-74.052623919327,85,6.50000969
8,40.722133042706,-74.051483579376,86,6.56449732
8,40.721960921226,-74.050522866409,87,6.61618885
8,40.721699522389,-74.049597424606,88,6.66790315
8,40.721416253986,-74.048697101852,89,6.71894728
8,40.721139575941,-74.047801661377,90,6.76958196
8,40.720880620905,-74.046948813492,91,6.81769015
8,40.720620372745,-74.046131915344,92,6.86409094
8,40.72036825777,-74.045240457672,93,6.91391468
8,40.72000778875,-74.044158002655,94,6.97582603
8,40.719763844641,-74.043377479832,95,7.02003596
8,40.719675695876,-74.04307797057,96,7.03686046
8,40.719616742504,-74.042809749668,97,7.05148429
8,40.719586419515,-74.042511495701,98,7.06724183
8,40.719513235912,-74.042476626984,99,7.07261777
8,40.719219052446,-74.041644338623,100,7.12070643
8,40.719029394729,-74.04105059259,101,7.15444609
8,40.718292185025,-74.038833,102,7.28124908
8,40.717821975948,-74.037399576721,103,7.36303932
8,40.717392186014,-74.035696101852,104,7.4570554
8,40.717228317999,-74.034654186508,105,7.51277851
8,40.717157856744,-74.034271944775,106,7.53337848
8,40.717071131815,-74.033758825726,107,7.56090839
8,40.717001922782,-74.033178343586,108,7.59167977
8,40.716897538582,-74.032407939812,109,7.63266247
8,40.716828417946,-74.032456219574,110,7.63806617
8,40.716353514742,-74.0280705728,111,7.87005891
8,40.714447367842,-74.019565052979,112,8.33453226
8,40.712728855589,-74.011945715622,113,8.75083839
9,40.735858,-74.02922,0,0
9,40.73572242756,-74.029348296959,1,0.01152593
9,40.735586854844,-74.029390763229,2,0.02115296
9,40.735249760075,-74.029387068787,3,0.04444358
9,40.733534287751,-74.029407914017,4,0.16297057
9,40.732958046165,-74.029483048935,5,0.20297696
9,40.732722356588,-74.029502417969,6,0.21929244
9,40.732516518203,-74.029641026428,7,0.23525827
9,40.732339199141,-74.029888109756,8,0.25307456
9,40.732243050149,-74.030093820068,9,0.26572824
9,40.732201210325,-74.030670797562,10,0.29607337
9,40.732006486851,-74.031624637543,11,0.34779141
9,40.731798908521,-74.032016545284,12,0.37282493
9,40.73152628919,-74.032365537682,13,0.39906623
9,40.731123587311,-74.032735987751,14,0.43298172
9,40.7307046227,-74.032956234116,15,0.46414021
9,40.729896276221,-74.033286692451,16,0.52260741
9,40.729264450602,-74.033457286038,17,0.56716459
9,40.728460711967,-74.033596227011,18,0.62316932
9,40.727022779971,-74.033831727509,19,0.7232783
9,40.72696993106,-74.033831727509,20,0.72692979
9,40.726674685665,-74.033878625656,21,0.74747564
9,40.726297858809,-74.033954048935,22,0.7738084
9,40.725891373545,-74.034030853828,23,0.80217899
9,40.725357840089,-74.034125950718,24,0.83937566
9,40.724865959274,-74.034231857464,25,0.87380914
9,40.724331333876,-74.034323005943,26,0.91105349
9,40.723688836898,-74.034439734779,27,0.95586243
9,40.72327230179,-74.03450576421,28,0.98484779
9,40.722873073524,-74.034586598534,29,1.01275342
9,40.722393165493,-74.034675721218,30,1.04623707
9,40.721988671118,-74.034743983784,31,1.07441124
9,40.72140720736,-74.034845505279,32,1.11493473
9,40.720897095576,-74.034940039009,33,1.15052427
9,40.72031068996,-74.035045899128,34,1.19141645
9,40.719534375323,-74.035177441456,35,1.24549252
9,40.718679005954,-74.035343899128,36,1.30522931
9,40.71812605775,-74.035452581337,37,1.34385409
9,40.717828074739,-74.035519348202,38,1.36473657
9,40.717527200358,-74.035463021812,39,1.38573221
9,40.71736982363,-74.03532059259,40,1.3989174
9,40.717212054407,-74.034603224537,41,1.43803251
9,40.717155823793,-74.034253169312,42,1.45677068
9,40.717095527253,-74.033903665012,43,1.47554086
9,40.71697752731,-74.033046915344,44,1.52114019
9,40.716893472665,-74.032394528767,45,1.55579327
9,40.716877208991,-74.032391846558,46,1.55692791
9,40.716667261351,-74.030415104446,47,1.66145396
9,40.716446271484,-74.028662063416,48,1.75451557
9,40.716109668603,-74.026014707596,49,1.89508593
9,40.715777026411,-74.023136244797,50,2.04756424
9,40.715346207079,-74.019836806282,51,2.2228919
9,40.715083200391,-74.018382519566,52,2.30118712
9,40.714706343321,-74.016981877029,53,2.37901988
9,40.7140921495,-74.015337862488,54,2.47500368
9,40.713560975348,-74.014089013275,55,2.54999722
9,40.713147815931,-74.013268703735,56,2.60157517
9,40.712918508982,-74.012677140228,57,2.63637083
9,40.712726094287,-74.012126355503,58,2.66813116
9,40.712720723244,-74.01195108004,59,2.67731784
10,40.712712590898,-74.011934986786,0,0
10,40.714717980837,-74.018992926025,1,0.3947305
10,40.71676584561,-74.032384409718,2,1.11013458
10,40.71688127491,-74.032370388886,3,1.11814317
10,40.716985659135,-74.033004,4,1.15209768
10,40.717103659063,-74.034013635582,5,1.20559327
10,40.71718631805,-74.034430195106,6,1.22814206
10,40.717359658907,-74.035502982803,7,1.28558195
10,40.717691868262,-74.036997245369,8,1.36712692
10,40.71828405336,-74.038800813492,9,1.47005271
10,40.719114776211,-74.041383186508,10,1.61695424
10,40.719365420216,-74.04208958532,11,1.65779726
10,40.719501038638,-74.04248735582,12,1.68063667
10,40.719521367428,-74.042583915344,13,1.68588454
10,40.72023270102,-74.044888461655,14,1.81618336
10,40.720570307705,-74.046021222229,15,1.87992008
10,40.720777773469,-74.046642720238,16,1.91548052
10,40.720871284058,-74.046969949738,17,1.9337928
10,40.721220868693,-74.048048520515,18,1.99521773
10,40.721478272358,-74.04883172422,19,2.03991837
10,40.721855128004,-74.050086903458,20,2.11061207
10,40.721989506993,-74.050665843269,21,2.14231653
10,40.722158936357,-74.051474970917,22,2.18627155
10,40.722485382644,-74.052593531769,23,2.24903407
10,40.722702223978,-74.053275294998,24,2.28774856
10,40.722949073394,-74.053761175949,25,2.31837753
10,40.723595546896,-74.054626999367,26,2.38201919
10,40.724334099715,-74.055559923309,27,2.45265835
10,40.724810972429,-74.055908966301,28,2.49033494
10,40.725367964914,-74.056308246063,29,2.53412968
10,40.72576231321,-74.056475474236,30,2.56274754
10,40.72621902499,-74.056466447113,31,2.59430521
10,40.726589114836,-74.056683141556,32,2.62227884
10,40.727285736153,-74.057337761269,33,2.68136531
10,40.728074608595,-74.058199888916,34,2.75213346
10,40.728996040744,-74.059223466965,35,2.83534929
10,40.729685857581,-74.060038214325,36,2.89931076
10,40.730470459438,-74.060979171333,37,2.97256049
10,40.73101261602,-74.061599613136,38,3.02214117
10,40.731721421853,-74.062386993424,39,3.08615326
10,40.732784092169,-74.063192363786,40,3.17081918
10,40.732868116783,-74.063189407409,41,3.17662635
10,40.733086298625,-74.06375710318,42,3.20995147
10,40.733322064077,-74.064143341278,43,3.2359171
10,40.73417883171,-74.065110509262,44,3.31381285
10,40.735111160405,-74.066226180565,45,3.40076525
10,40.735597567255,-74.06711487368,46,3.45815767
10,40.736104381468,-74.068257652779,47,3.52747762
10,40.736700676463,-74.070002373016,48,3.62767661
10,40.737100641701,-74.071548932541,49,3.7132257
10,40.737393254118,-74.072587923943,50,3.77125275
10,40.737809327209,-74.07402179895,51,3.85163217
10,40.738308146789,-74.075843579376,52,3.95303756
10,40.738662805642,-74.077392514572,53,4.03774461
10,40.739392035271,-74.0802772864,54,4.19694176
10,40.739536712222,-74.08087736113,55,4.2299068
10,40.739759658551,-74.081621842606,56,4.27181273
10,40.740535374845,-74.084286785736,57,4.42125762
10,40.74096054812,-74.08604236113,58,4.51773817
10,40.741163617572,-74.087229666687,59,4.58145415
10,40.741246142365,-74.088572310867,60,4.65196858
10,40.741308404004,-74.089999374344,61,4.72679486
10,40.74139357879,-74.092416731491,62,4.85347294
10,40.74144227644,-74.095908161346,63,5.03626951
10,40.741680660317,-74.103528751343,64,5.43552291
10,40.74211291193,-74.108214904785,65,5.68263806
10,40.742624891832,-74.112539589996,66,5.91176565
10,40.74309802004,-74.117642653412,67,6.18088214
10,40.743176565871,-74.121987253967,68,6.40836745
10,40.743303920181,-74.126289481506,69,6.63374147
10,40.742684482783,-74.134419333313,70,7.06145061
10,40.742189836773,-74.14127820636,71,7.42210882
10,40.741794079169,-74.146624015808,72,7.70327574
10,40.741538244471,-74.149229936462,73,7.84082756
10,40.741326894692,-74.15133278833,74,7.95186965
10,40.740832630878,-74.153033757919,75,8.04723439
10,40.740285323582,-74.154069539673,76,8.11333841
10,40.739891471501,-74.154748541,77,8.15810279
10,40.73958680951,-74.155316525131,78,8.19453235
10,40.739306934569,-74.155827203705,79,8.22752588
10,40.739380096405,-74.155762830688,80,8.233601
10,40.738877576581,-74.156573951065,81,8.28844953
10,40.737598400232,-74.158985498703,82,8.44255354
10,40.737221210054,-74.159736805588,83,8.48973455
10,40.736566616787,-74.160971265915,84,8.56861239
10,40.73590366022,-74.162094709045,85,8.64315763
10,40.735625221034,-74.162546313522,86,8.67363754
10,40.735266195273,-74.163075271858,87,8.71081456
10,40.734937036291,-74.163545989441,88,8.74434743
10,40.73471097777,-74.163874887589,89,8.76759408
11,40.735858,-74.02922,0,0
11,40.735777899042,-74.029304932541,1,0.00709908
11,40.735651891229,-74.029374669975,2,0.01653943
11,40.735235392038,-74.029386233799,3,0.04532169
11,40.734424601248,-74.029397797623,4,0.10134247
11,40.733377953681,-74.029438847191,5,0.17368726
11,40.732729655997,-74.029501354431,6,0.2185975
11,40.732545764811,-74.02922426712,7,0.23788118
11,40.73241824879,-74.02898521553,8,0.25318652
11,40.732324414817,-74.028616417908,9,0.27355394
11,40.732329708431,-74.028208433777,10,0.29491669
11,40.732364726031,-74.027006515778,11,0.35788847
11,40.732394808775,-74.02490546286,12,0.4679067
11,40.732414850006,-74.022607306763,13,0.58823236
11,40.732446967753,-74.021160915344,14,0.66398925
11,40.732494261795,-74.015701161407,15,0.94984767
11,40.732518828125,-74.013093732819,16,1.08636734
11,40.732507875122,-74.011486753998,17,1.17050239
11,40.732681448352,-74.010048835998,18,1.24673214
11,40.732759415183,-74.009475870392,19,1.27720885
11,40.732876210049,-74.00870477581,20,1.31837703
11,40.733083454509,-74.007113420971,21,1.4029116
11,40.732933,-74.007072,22,1.41353061
11,40.733063376705,-74.006347192451,24,1.45253138
11,40.733220598109,-74.005356156731,25,1.50554039
11,40.733402014426,-74.004219544289,26,1.56635158
11,40.73357840425,-74.003059255928,27,1.62830675
11,40.733764107205,-74.001874426567,28,1.69164914
11,40.733902421332,-74.00081586837,29,1.74788559
11,40.734010497257,-74.000053322754,30,1.78849931
11,40.734069,-73.999656,31,1.80968936
11,40.734150259457,-73.999223186508,32,1.83303339
11,40.734249,-73.999107,33,1.84217337
11,40.734783,-73.99871,35,1.88451888
11,40.735031,-73.998542,36,1.90377873
11,40.735389,-73.998275,37,1.93218939
11,40.73603,-73.997802,38,1.98292869
11,40.736667,-73.997337,39,2.03322283
11,40.737354,-73.996849,40,2.08712608
11,40.737361,-73.996841,42,2.08776684
11,40.738044,-73.996337,43,2.14183055
11,40.738685,-73.995872,44,2.19236632
11,40.739273,-73.995445,45,2.23873485
11,40.73986,-73.995018,46,2.28504279
11,40.74044,-73.99459,47,2.33095316
11,40.741031,-73.994163,48,2.37750316
11,40.741615,-73.993736,49,2.42362935
11,40.742233,-73.993293,50,2.47221782
11,40.7429,-73.992805,51,2.52490738
11,40.742912,-73.992797,52,2.52583818
11,40.743568,-73.992317,54,2.57765985
11,40.744186,-73.991874,55,2.62624796
11,40.7448,-73.991416,56,2.67497483
11,40.745422,-73.990966,57,2.7239809
11,40.746036,-73.990516,58,2.77250286
11,40.746658,-73.990066,59,2.82150871
11,40.747276,-73.989616,60,2.87027227
11,40.747894,-73.989158,61,2.91923934
11,40.748504,-73.988708,62,2.96751944
11,40.749037136642,-73.988332652779,63,3.0092656
11,40.749114,-73.988273,64,3.01542602
12,40.732986,-74.062889,0,0
12,40.732727272289,-74.063402824745,1,0.03229824
12,40.732167566503,-74.062772298286,2,0.08314187
12,40.731530620604,-74.062041483467,3,0.1414558
12,40.7307132912,-74.06111562635,4,0.2158765
12,40.72921990241,-74.059373379654,5,0.35359462
12,40.727974448233,-74.057942910728,6,0.4676718
12,40.727344297749,-74.057254081368,7,0.52420674
12,40.726739828339,-74.056691461655,8,0.57531344
12,40.725940326021,-74.056477910728,9,0.63167134
12,40.725407548839,-74.056307793007,10,0.66954329
12,40.724755627691,-74.055867750015,11,0.72013556
12,40.724235105447,-74.055457936523,12,0.76201358
12,40.723660480525,-74.05472130954,13,0.81736541
12,40.72313602273,-74.053990817474,14,0.87005292
12,40.722721306387,-74.053275037048,15,0.91723005
12,40.722451763522,-74.052416374344,16,0.96589525
12,40.722221390818,-74.051574645508,17,1.01275569
12,40.722038384402,-74.050918034393,18,1.04938851
12,40.721832187783,-74.049960084656,19,1.10153268
12,40.721489308981,-74.048849167984,20,1.16434175
12,40.721165217504,-74.047871493393,21,1.22021819
12,40.720709817871,-74.04638940741,22,1.30396022
12,40.720498360225,-74.045658882278,23,1.34490781
12,40.720246357732,-74.044931119049,24,1.38680493
12,40.720071567817,-74.044281609787,25,1.42289595
12,40.719800436315,-74.043471357147,26,1.46927522
12,40.719678463992,-74.043058296959,27,1.49248832
12,40.719525263031,-74.042581761902,28,1.5195937
12,40.719647405788,-74.04246053373,29,1.53015357
12,40.719545761968,-74.042433711639,30,1.5373156
12,40.719231249772,-74.041708711639,31,1.58105859
12,40.719131039338,-74.041410008598,32,1.59816387
12,40.719045657877,-74.041163245369,33,1.6123684
12,40.718691977911,-74.040037005943,34,1.67620549
12,40.718161885249,-74.038351036354,35,1.77178638
12,40.717655221287,-74.03681973674,36,1.85928127
12,40.717560329755,-74.03636254097,37,1.88410403
12,40.717555575666,-74.036080298904,38,1.89888737
12,40.717569462129,-74.035872122646,39,1.90983073
12,40.717635360539,-74.035674157202,40,1.92115289
12,40.717706935479,-74.03557249227,41,1.9284191
12,40.718410749169,-74.035403772114,42,1.97784174
12,40.71998907968,-74.035118379593,43,2.08790786
12,40.722377124567,-74.034647531708,44,2.25472984
12,40.723641427472,-74.034466912689,45,2.34259103
12,40.725505189569,-74.03408812632,46,2.4728768
12,40.726965865757,-74.033837091927,47,2.57464725
12,40.727039041165,-74.033863914017,48,2.57989413
12,40.727662524409,-74.033734269836,49,2.62350208
12,40.72832913315,-74.03363889682,50,2.66982801
12,40.729200561025,-74.033466048935,51,2.73071134
12,40.729875243665,-74.033264641525,52,2.778503
12,40.730673439805,-74.033015403427,53,2.83517318
12,40.730960955552,-74.03279838623,54,2.85805748
12,40.731269944558,-74.032603724854,55,2.88171349
12,40.731615418036,-74.032247232788,56,2.91201301
12,40.731877354984,-74.031910944428,57,2.93726147
12,40.732107909864,-74.031301519821,58,2.97292279
12,40.732225723646,-74.030686349182,59,3.00614229
